iphone,gen,pro,plus,storage,color,price,cellular,unlocked,model,gsm,title,url
"iphone","x","","","256gb","gray","449.99","at&t","unlocked","","gsm","apple iphone x 256gb space gray t mobile at&t metro gsm unlocked smartphone","https://www.ebay.com/itm/apple-iphone-x-256gb-space-gray-t-mobile-at-t-metro-gsm-unlocked-smartphone/352875717292?hash=item52290822ac:g:ajsaaoswksrednvb"
"iphone","8","","","64gb","","220.00","verizon","unlocked","","","apple iphone 8 64gb factory unlocked verizon at&t t mobile metro smartphone lte","https://www.ebay.com/itm/apple-iphone-8-64gb-factory-unlocked-verizon-at-t-t-mobile-metro-smartphone-lte/303514769915?hash=item46aae3d9fb:g:bfqaaoswwapencjo"
"iphone","x","","","64gb","gray","399.99","at&t","unlocked","","gsm","apple iphone x 64gb space gray   factory gsm unlocked at&t/t mobile smartphone","https://www.ebay.com/itm/apple-iphone-x-64gb-space-gray-factory-gsm-unlocked-at-t-t-mobile-smartphone/114133703749?hash=item1a92e61c45:g:cvgaaoswo5befq88"
"iphone","7","","plus","128gb","black","189.99","4g","","","","apple iphone 7 plus 128gb jet black  t mobile locked  4g lte ios smartphone","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-jet-black-t-mobile-locked-4g-lte-ios-smartphone/153560021244?hash=item23c0e3f8fc:g:or0aaoswkmveg5t7"
"iphone","7","","","32gb","gold","118.99","","unlocked","a1778","gsm","apple iphone 7   32gb   gold (unlocked) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-gold-unlocked-a1778-gsm/193387963078?hash=item2d06d222c6:g:ir8aaosww-hed3-i"
"iphone","8","","plus","64gb","gray","299.00","","","","","apple iphone 8 plus   64gb   gray  (boost mobile)   manufacturer  refurbished","https://www.ebay.com/itm/apple-iphone-8-plus-64gb-gray-boost-mobile-manufacturer-refurbished/164157543721?hash=item26388d5529:g:zvgaaosw409evutz"
"iphone","7","","plus","128gb","black","234.99","","unlocked","","gsm","apple iphone 7 plus   128gb   jet black (gsm factory unlocked)","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-jet-black-gsm-factory-unlocked/324076023877?hash=item4b746fb045:g:4xaaaoswchtevy3i"
"iphone","7","","plus","128gb","silver","259.97","verizon","unlocked","","gsm","apple iphone 7 plus 128gb verizon gsm unlocked smartphone at&t t mobile   silver","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-verizon-gsm-unlocked-smartphone-at-t-t-mobile-silver/133097878826?hash=item1efd40752a:g:vmsaaoswe~tdfoxq"
"iphone","7","","","32gb","black","130.00","","","","","apple iphone 7   32gb   black (t mobile metropcs simple mobile) 9/10","https://www.ebay.com/itm/apple-iphone-7-32gb-black-t-mobile-metropcs-simple-mobile-9-10/193125282985?hash=item2cf729f4a9:g:wdcaaoswbejdjdes"
"iphone","xs","","","512gb","silver","509.99","","unlocked","a1920","gsm","apple iphone xs   512gb   silver (unlocked) a1920 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xs-512gb-silver-unlocked-a1920-cdma-gsm/153707003813?hash=item23c9a6bfa5:g:qd4aaoswimzdgwrm"
"iphone","xs","","","64gb","gray","439.99","verizon","unlocked","","","apple iphone xs 64gb space gray verizon t mobile at&t unlocked smartphone","https://www.ebay.com/itm/apple-iphone-xs-64gb-space-gray-verizon-t-mobile-at-t-unlocked-smartphone/233411557342?hash=item365869b7de:g:45saaoswha9eusb6"
"iphone","7","","","32gb","","107.00","","unlocked","","gsm","apple iphone 7 32gb gsm unlocked smartphone used seller refurbished","https://www.ebay.com/itm/apple-iphone-7-32gb-gsm-unlocked-smartphone-used-seller-refurbished/153901505627?hash=item23d53e9c5b:g:3fsaaoswha9ekhqo"
"iphone","6s","","plus","64gb","gold","164.99","4g","unlocked","","gsm","apple iphone 6s plus   64gb   gold ( \"factory unlocked gsm\" ) 4g smartphone","https://www.ebay.com/itm/apple-iphone-6s-plus-64gb-gold-factory-unlocked-gsm-4g-smartphone/112899011356?hash=item1a494e331c:g:w3saaosw7ohek1ig"
"iphone","8","","plus","64gb","gray","289.97","","unlocked","","","iphone 8 plus 64gb gray (unlocked) fair condition","https://www.ebay.com/itm/iphone-8-plus-64gb-gray-unlocked-fair-condition/323851818078?hash=item4b6712945e:g:kcgaaosw3hvdiaz9"
"iphone","7","","","32gb","black","120.00","at&t","","","","apple iphone 7   32gb  black  (at&t cricket net10 h20) 9/10","https://www.ebay.com/itm/apple-iphone-7-32gb-black-at-t-cricket-net10-h20-9-10/174146942884?hash=item288bf777a4:g:wdcaaoswbejdjdes"
"iphone","7","pro","plus","128gb","","248.00","","unlocked","a1661","a1661","apple iphone 7 plus (product)red   128gb   (unlocked) a1661   minor hairline","https://www.ebay.com/itm/apple-iphone-7-plus-product-red-128gb-unlocked-a1661-minor-hairline/184260283622?hash=item2ae6c4cce6:g:0wiaaoswd75eno2z"
"iphone","6","","plus","128gb","silver","140.00","","unlocked","a1522","gsm","apple iphone 6 plus   128gb   silver (unlocked) a1522 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-plus-128gb-silver-unlocked-a1522-cdma-gsm/184260213459?hash=item2ae6c3bad3:g:op8aaosw0ytenndy"
"iphone","7","","plus","32gb","gold","223.95","","unlocked","","gsm","apple iphone 7 plus 32gb fully unlocked (gsm + cdma)   rose gold","https://www.ebay.com/itm/apple-iphone-7-plus-32gb-fully-unlocked-gsm-cdma-rose-gold/352975623256?hash=item522efc9458:g:kjkaaoswnlles~yj"
"iphone","xr","","","128gb","","447.95","verizon","unlocked","","","apple iphone xr 128gb white verizon t mobile at&t fully unlocked smartphone","https://www.ebay.com/itm/apple-iphone-xr-128gb-white-verizon-t-mobile-at-t-fully-unlocked-smartphone/233464416234?hash=item365b9047ea:g:kciaaosw0kzec3vq"
"iphone","xs","","max","64gb","gray","549.99","","unlocked","a1921","gsm","apple iphone xs max   64gb   space gray (unlocked) a1921 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xs-max-64gb-space-gray-unlocked-a1921-cdma-gsm/254555851538?hash=item3b44b60b12:g:pm8aaoswnu1egnha"
"iphone","xr","","","64gb","black","449.99","verizon","unlocked","","","apple iphone xr 64gb black verizon t mobile at&t fully unlocked smartphone","https://www.ebay.com/itm/apple-iphone-xr-64gb-black-verizon-t-mobile-at-t-fully-unlocked-smartphone/333522311928?hash=item4da77a9af8:g:ipaaaoswas1el6mv"
"iphone","7","","plus","128gb","black","229.99","","unlocked","a1661","gsm","apple iphone 7 plus   128gb   black (unlocked) a1661 (cdma   gsm)","https://www.ebay.com/itm/apple-iphone-7-plus-128gb-black-unlocked-a1661-cdma-gsm/293551180281?hash=item44590389f9:g:qvmaaoswcefem1-~"
"iphone","8","","plus","256gb","black","313.00","","","","","apple iphone 8 plus 256gb black   t mobile  smartphone 7434208","https://www.ebay.com/itm/apple-iphone-8-plus-256gb-black-t-mobile-smartphone-7434208/373025523616?hash=item56da0dc7a0:g:ysyaaosw0nzem19z"
"iphone","8","","","64gb","gold","259.00","","","mobile ) a1905  mq712ll/a","a1905","apple iphone 8   64gb   gold (t mobile ) a1905  mq712ll/a wholesale liquidation","https://www.ebay.com/itm/apple-iphone-8-64gb-gold-t-mobile-a1905-mq712ll-a-wholesale-liquidation/124059789577?hash=item1ce28a2909:g:swiaaosw9fzek3ko"
"iphone","7","","","32gb","black","166.93","at&t","unlocked","","gsm","apple iphone 7   32gb   jet black factory unlocked (gsm) at&t t mobile good lte","https://www.ebay.com/itm/apple-iphone-7-32gb-jet-black-factory-unlocked-gsm-at-t-t-mobile-good-lte/254559592677?hash=item3b44ef20e5:g:pz8aaosw33feh4tl"
"iphone","8","","","64gb","black","259.00","at&t","","",""," excellent  apple iphone 8 64gb black at&t or cricket   battry 100% + warranty","https://www.ebay.com/itm/excellent-apple-iphone-8-64gb-black-at-t-or-cricket-battry-100-warranty/193429137282?hash=item2d09466782:g:mhqaaoswzxzem3i2"
"iphone","6s","","","32gb","gray","157.88","verizon","","a1688","gsm","apple iphone 6s 32gb space gray(verizon) a1688 (cdma + gsm) new other sealed box","https://www.ebay.com/itm/apple-iphone-6s-32gb-space-gray-verizon-a1688-cdma-gsm-new-other-sealed-box/283325156406?hash=item41f77ecc36:g:y6waaoswgdrzdpy-"
"iphone","x","","","64gb","","400.00","","","","","apple iphone x   64gb","https://www.ebay.com/itm/apple-iphone-x-64gb/124159845666?hash=item1ce880e522:g:tdaaaoswfireqjj3"
"iphone","xs","","","64gb","gray","479.99","verizon","unlocked","a1920","a1920","apple iphone xs 64gb space gray verizon t mobile at&t unlocked a1920 smartphone","https://www.ebay.com/itm/apple-iphone-xs-64gb-space-gray-verizon-t-mobile-at-t-unlocked-a1920-smartphone/352994329822?hash=item52301a04de:g:qucaaoswwljetuvz"
"iphone","x","","","256gb","gray","467.99","verizon","unlocked","","","apple iphone x a1865 256gb space gray verizon very good condition (unlocked)","https://www.ebay.com/itm/apple-iphone-x-a1865-256gb-space-gray-verizon-very-good-condition-unlocked/124152581121?hash=item1ce8120c01:g:lugaaoswxj1elks~"
"iphone","8","","","256gb","gold","189.90","at&t","","","","apple iphone 8   256gb   gold  (at&t cricket net10 h20) c  stock","https://www.ebay.com/itm/apple-iphone-8-256gb-gold-at-t-cricket-net10-h20-c-stock/174090444283?hash=item2888995dfb:g:wowaaosw1v5dsegj"
"iphone","11","","","64gb","","639.99","verizon","unlocked","","","apple iphone 11 64gb green verizon t mobile at&t metro fully unlocked smartphone","https://www.ebay.com/itm/apple-iphone-11-64gb-green-verizon-t-mobile-at-t-metro-fully-unlocked-smartphone/333558265449?hash=item4da99f3669:g:rpwaaoswyilee8kq"
"iphone","se","","","16gb","gold","129.99","","unlocked","","gsm","apple iphone se   16gb   rose gold (gsm factory unlocked)   new","https://www.ebay.com/itm/apple-iphone-se-16gb-rose-gold-gsm-factory-unlocked-new/223760984009?hash=item341931a7c9:g:jugaaoswppzafxxe"
"iphone","8","","","256gb","gold","650.00","","unlocked","a1863","gsm","brand new apple iphone 8  256gb rose gold factory unlocked a1863 cdma gsm usa","https://www.ebay.com/itm/brand-new-apple-iphone-8-256gb-rose-gold-factory-unlocked-a1863-cdma-gsm-usa/174256133339?hash=item28927994db:g:jjuaaoswq2hennla"
"iphone","xs","","max","64gb","gold","530.00","verizon","","a1921","gsm","apple iphone xs max   64gb   gold (verizon) a1921 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xs-max-64gb-gold-verizon-a1921-cdma-gsm/283853158713?hash=item4216f77939:g:negaaoswuvbenlcc"
"iphone","7","","","32gb","black","160.00","verizon","unlocked","","","apple iphone 7   32gb  black  (verizon sprint t mobile at&t unlocked) a stock","https://www.ebay.com/itm/apple-iphone-7-32gb-black-verizon-sprint-t-mobile-at-t-unlocked-a-stock/193410667989?hash=item2d082c95d5:g:wdcaaoswbejdjdes"
"iphone","8","","plus","128gb","black","200.00","at&t","","","gsm","apple iphone 8 plus   128gb   black  (at&t/gsm)","https://www.ebay.com/itm/apple-iphone-8-plus-128gb-black-at-t-gsm/174255550451?hash=item289270aff3:g:hnsaaoswenvenelf"
"iphone","xs","","","64gb","gray","467.99","","unlocked","a1920","gsm"," apple iphone xs 64gb space gray | gsm unlocked | a1920","https://www.ebay.com/itm/apple-iphone-xs-64gb-space-gray-gsm-unlocked-a1920/274303600043?hash=item3fddc4c5ab:g:0y0aaosw3hfdcbrl"
"iphone","7","","","128gb","gold","190.00","at&t","unlocked","","","apple iphone 7   128gb   rose gold  (at&t unlocked) 9/10","https://www.ebay.com/itm/apple-iphone-7-128gb-rose-gold-at-t-unlocked-9-10/184116326804?hash=item2ade303194:g:wdcaaoswbejdjdes"
"iphone","8","","","64gb","gold","219.00","at&t","unlocked","a1905","a1905","mint unlocked at&t apple iphone 8 a1905 64gb 4g lte gold smart video cell phone","https://www.ebay.com/itm/mint-unlocked-at-t-apple-iphone-8-a1905-64gb-4g-lte-gold-smart-video-cell-phone/264705438830?hash=item3da1ac746e:g:0u4aaoswp5ld8rsi"
"iphone","6s","","","32gb","gold","95.99","","unlocked","","","apple iphone 6s 32gb gold (fully unlocked) very good b+","https://www.ebay.com/itm/apple-iphone-6s-32gb-gold-fully-unlocked-very-good-b/184255847196?hash=item2ae6811b1c:g:8nkaaoswtbremgms"
"iphone","7","","","32gb","gold","135.00","at&t","unlocked","","","apple iphone 7   32gb  rose gold (at&t ) 9/10 unlocked","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-at-t-9-10-unlocked/174091919144?hash=item2888afdf28:g:wdcaaoswbejdjdes"
"iphone","7","","","32gb","black","119.97","verizon","","","","iphone 7 32gb black (verizon) fair condition","https://www.ebay.com/itm/iphone-7-32gb-black-verizon-fair-condition/323959448881?hash=item4b6d7ce531:g:2paaaoswgj9ds7rt"
"iphone","se","","","32gb","gray","71.99","","unlocked","","gsm","apple iphone se   32gb   space gray (gsm unlocked)","https://www.ebay.com/itm/apple-iphone-se-32gb-space-gray-gsm-unlocked/223935484741?hash=item3423985345:g:vhcaaoswgyjexsfz"
"iphone","5","","","16gb","black","46.99","","unlocked","","","apple iphone 5   16gb   black   unlocked   smartphone","https://www.ebay.com/itm/apple-iphone-5-16gb-black-unlocked-smartphone/142763928902?hash=item213d64ad46:g:omwaaoswtzjy~3lw"
"iphone","6","","","32gb","gray","114.99","","","","","sealed  apple iphone 6   total wireless   32gb   space gray","https://www.ebay.com/itm/sealed-apple-iphone-6-total-wireless-32gb-space-gray/274108258044?hash=item3fd22016fc:g:fyoaaosw5b9d11c0"
"iphone","xr","","","128gb","","519.99","","unlocked","","gsm","apple iphone xr 128gb coral fully unlocked (gsm + cdma) smartphone","https://www.ebay.com/itm/apple-iphone-xr-128gb-coral-fully-unlocked-gsm-cdma-smartphone/333481107405?hash=item4da505dfcd:g:q~aaaosw-ufel2zs"
"iphone","6s","","plus","32gb","gray","129.99","","unlocked","a1687","gsm","apple iphone 6s plus 32gb space gray unlocked a1687 (cdma & gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-32gb-space-gray-unlocked-a1687-cdma-gsm/223922067344?hash=item3422cb9790:g:rv8aaoswbxlet1fp"
"iphone","6s","","","128gb","gray","91.99","verizon","unlocked","","","apple iphone 6s 128gb space gray verizon unlocked fair condition","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-verizon-unlocked-fair-condition/282678298490?hash=item41d0f0877a:g:aiiaaoswyytaoymc"
"iphone","6s","","plus","32gb","silver","185.00","","unlocked","a1634","gsm","apple iphone 6s plus   32gb   silver (unlocked) a1634 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-32gb-silver-unlocked-a1634-cdma-gsm/402236452975?hash=item5da729306f:g:qycaaosw5jlencnl"
"iphone","7","","","32gb","silver","130.00","at&t","unlocked","","","apple iphone 7   32gb silver   (at&t cricket net10 h20) b stock unlocked","https://www.ebay.com/itm/apple-iphone-7-32gb-silver-at-t-cricket-net10-h20-b-stock-unlocked/174218581263?hash=item28903c950f:g:wdcaaoswbejdjdes"
"iphone","xs","","","64gb","gray","549.00","","unlocked","","","apple iphone xs   64gb   space gray (unlocked) new with 12 month apple warranty","https://www.ebay.com/itm/apple-iphone-xs-64gb-space-gray-unlocked-new-with-12-month-apple-warranty/274319664717?hash=item3fdeb9e64d:g:xyiaaosw7blefhqu"
"iphone","x","","","256gb","gray","599.99","","unlocked","","gsm","apple iphone x   256gb   space gray factory gsm unlocked with1 yr apple warranty","https://www.ebay.com/itm/apple-iphone-x-256gb-space-gray-factory-gsm-unlocked-with1-yr-apple-warranty/223777487172?hash=item341a2d7944:g:nugaaoswijhbyghe"
"iphone","6s","","plus","16gb","gold","144.99","","unlocked","","gsm","apple iphone 6s plus 16gb gsm unlocked   rose gold smartphone","https://www.ebay.com/itm/apple-iphone-6s-plus-16gb-gsm-unlocked-rose-gold-smartphone/223945529031?hash=item34243196c7:g:qggaaoswqptea93y"
"iphone","7","","","32gb","black","109.99","at&t","","","","apple iphone 7 black 32gb (at&t)","https://www.ebay.com/itm/apple-iphone-7-black-32gb-at-t/324017025132?hash=item4b70eb706c:g:gnoaaoswrs1d-rtu"
"iphone","7","","","32gb","black","129.99","","unlocked","","gsm","apple iphone 7   32gb   black   (gsm) unlocked","https://www.ebay.com/itm/apple-iphone-7-32gb-black-gsm-unlocked/303516332055?hash=item46aafbb017:g:leqaaoswsmxeb--t"
"iphone","7","","","32gb","silver","164.99","verizon","","","","new apple iphone 7   32gb   silver for verizon network","https://www.ebay.com/itm/new-apple-iphone-7-32gb-silver-for-verizon-network/372849648094?hash=item56cf9221de:g:ucyaaoswyxbbrh1j"
"iphone","xs","","max","256gb","gold","649.99","verizon","unlocked","","","apple iphone xs max 256gb gold verizon t mobile at&t fully unlocked smartphone","https://www.ebay.com/itm/apple-iphone-xs-max-256gb-gold-verizon-t-mobile-at-t-fully-unlocked-smartphone/352863864012?hash=item52285344cc:g:ikoaaoswk~peg7nc"
"iphone","7","","","256gb","silver","169.95","at&t","unlocked","a1778","gsm","used silver apple iphone 7 256gb a1778 unlocked gsm at&t t mobile cricket metro","https://www.ebay.com/itm/used-silver-apple-iphone-7-256gb-a1778-unlocked-gsm-at-t-t-mobile-cricket-metro/143583211406?hash=item216e39ef8e:g:gx8aaoswkslbedez"
"iphone","6s","","","other","gray","94.99","","","","","straight talk apple iphone 6s prepaid smartphone space gray sealed phone","https://www.ebay.com/itm/straight-talk-apple-iphone-6s-prepaid-smartphone-space-gray-sealed-phone/133380076292?hash=item1f0e127304:g:gfsaaoswuwreijzu"
"iphone","6","","","16gb","gray","65.00","verizon","","a1549","gsm","apple iphone 6   16gb   space gray (verizon) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-verizon-a1549-cdma-gsm/333579575992?hash=item4daae462b8:g:jwyaaoswynpenprt"
"iphone","8","","plus","256gb","silver","350.00","","unlocked","a1864","gsm","apple iphone 8 plus   256gb   silver (unlocked) a1864 (cdma + gsm) handset only","https://www.ebay.com/itm/apple-iphone-8-plus-256gb-silver-unlocked-a1864-cdma-gsm-handset-only/264681190476?hash=item3da03a744c:g:rrkaaosw69deflwy"
"iphone","se","","","16gb","gray","109.55","4g","","a1662","a1662","apple iphone se 16gb space gray 4g lte (verizon) a1662 (cdma) new other sealed","https://www.ebay.com/itm/apple-iphone-se-16gb-space-gray-4g-lte-verizon-a1662-cdma-new-other-sealed/223940594882?hash=item3423e64cc2:g:o~qaaoswjdzyhaph"
"iphone","5s","","","16gb","gray","108.99","4g","unlocked","a1533","gsm","new apple iphone 5s 16gb space gray gsm unlocked a1533 4g lte black at&t tmobile","https://www.ebay.com/itm/new-apple-iphone-5s-16gb-space-gray-gsm-unlocked-a1533-4g-lte-black-at-t-tmobile/184079854936?hash=item2adc03ad58:g:kasaaoswob9d8sy-"
"iphone","7","","","32gb","gold","145.00","","unlocked","","gsm","apple iphone 7   32gb  rose gold  (gsm/cdma unlocked) 10/10","https://www.ebay.com/itm/apple-iphone-7-32gb-rose-gold-gsm-cdma-unlocked-10-10/193240794973?hash=item2cfe0c875d:g:wdcaaoswbejdjdes"
"iphone","xr","","","64gb","","379.99","","unlocked","","","apple iphone xr   64gb   (unlocked)   works great   (#815)","https://www.ebay.com/itm/apple-iphone-xr-64gb-unlocked-works-great-815/313058925964?hash=item48e3c41d8c:g:l7oaaosw0inenpre"
"iphone","7","","","32gb","black","119.99","","","","","apple iphone 7 black 32gb (cricket)","https://www.ebay.com/itm/apple-iphone-7-black-32gb-cricket/324084222907?hash=item4b74eccbbb:g:nyuaaosw9shevwk6"
"iphone","xs","","max","64gb","gold","469.00","sprint","","a1921","gsm","apple iphone xs max   64gb   gold (sprint) a1921 cdma+gsm   new","https://www.ebay.com/itm/apple-iphone-xs-max-64gb-gold-sprint-a1921-cdma-gsm-new/114112048551?hash=item1a919bada7:g:dj4aaoswurxeh-kt"
